gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
861690502	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__143	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Dry Cave, Paint Twp., Highland Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.2122	-83.3873							1928-10-01T00:00:00	1	10	1928	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 143			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.448Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690501	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1573	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris brachyphona		SPECIES	Pseudacris brachyphona (Cope, 1889)	Pseudacris brachyphona		US	Green Twp., Monroe Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.7077	-81.0087							1971-06-28T00:00:00	28	6	1971	2428144	2428144	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1573			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Delzell, D.			2023-01-24T16:32:54.448Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690500	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1483	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	near Wakatomika Cr., near Fallsburg, Fallsbury Twp., Licking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.213	-82.2351							1932-06-18T00:00:00	18	6	1932	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1483			2012-01-01T00:00:00	CC_BY_4_0		Handel, G. (George) & Walker, C. F. (Charles F.)			2023-01-24T16:32:54.448Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690499	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1501	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Bufo americanus Holbrook, 1836	Bufo americanus		US	Zanesfield, Logan Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.3384	-83.6772							1930-05-03T00:00:00	3	5	1930	5217021	2422872	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1501			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Hine, J. S. (James Stewart)			2023-01-24T16:32:54.467Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690498	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1394	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	woods, S. of Licking River., Falls Twp., Muskingum Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	39.9556	-82.0496							1930-08-18T00:00:00	18	8	1930	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1394			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.467Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690497	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1375	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea longicauda	longicauda	SUBSPECIES	Eurycea longicauda longicauda	Eurycea longicauda longicauda		US	Washington Twp., Tuscarawas Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.2574	-81.4772							1930-08-17T00:00:00	17	8	1930	7193826	5218348	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1375			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.466Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690496	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1560	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes versicolor		SPECIES	Hyla versicolor LeConte, 1825	Hyla versicolor		US	Washington Twp, Holmes Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	40.56	-81.93							1932-07-28T00:00:00	28	7	1932	2427583	10806364	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1560			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690495	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1519	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus fowleri		SPECIES	Bufo fowleri Hinckley, 1882	Bufo fowleri		US	Camden, Preble Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.6289	-84.6486							1929-08-10T00:00:00	10	8	1929	5217042	2422905	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1519			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690494	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1348	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton ruber	nitidus	SUBSPECIES	Pseudotriton ruber nitidus Dunn, 1920	Pseudotriton ruber nitidus		US	Near Rodney, Springfield, Gallia Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	38.8493	-82.304							1930-03-21T00:00:00	21	3	1930	6170175	2431459	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1348			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690493	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1413	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon glutinosus		SPECIES	Plethodon glutinosus (Green, 1818)	Plethodon glutinosus		US	Laurel Creek, Washington Twp., Harrison Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.2825	-81.3265							1930-08-16T00:00:00	16	8	1930	2431539	2431539	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1413			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690492	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1448	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	ex. SE Anderson Twp., Hamilton Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.2	-84.54							1931-06-14T00:00:00	14	6	1931	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1448			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Weller, W. H. (Worth Hamilton)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690491	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1354	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Ira, Summit Co., Ohio, USA	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	41.1814	-81.5843							1929-06-16T00:00:00	16	6	1929	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1354			2012-01-01T00:00:00	CC_BY_4_0		Hine, D. (Dorothy)			2023-01-24T16:32:54.467Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690490	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1335	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	Fort Hill State Memorial, Brushcreek Twp., Highland Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.1137	-83.4066							1930-03-15T00:00:00	15	3	1930	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1335			2012-01-01T00:00:00	CC_BY_4_0		Hine, J. S. (James Stewart) & Walker, C. F. (Charles F.)			2023-01-24T16:32:54.467Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690489	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1338	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon richmondi		SPECIES	Plethodon richmondi Netting & Mittleman, 1938	Plethodon richmondi		US	Decatur Twp., Lawrence Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	38.7088	-82.6477							1930-03-20T00:00:00	20	3	1930	2431521	2431521	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1338			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690488	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1332	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	2 mi. S of Malta, Malta Twp., Morgan Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	39.6203	-81.8621							1930-04-12T00:00:00	12	4	1930	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1332			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Hine, J. S. (James Stewart)			2023-01-24T16:32:54.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690487	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1572	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris brachyphona		SPECIES	Pseudacris brachyphona (Cope, 1889)	Pseudacris brachyphona		US	near New Somerset, Saline Twp., Jefferson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.5159	-80.7059							1930-09-08T00:00:00	8	9	1930	2428144	2428144	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1572			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690486	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1329	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	along Clear Creek, Good Hope Twp., Hocking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.5903	-82.5843							1929-05-05T00:00:00	5	5	1929	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1329			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.315Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690485	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1500	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Bufo americanus Holbrook, 1836	Bufo americanus		US	Dean Forest, Decatur Twp., Lawrence Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	38.6854	-82.6284											5217021	2422872	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1500			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Wolfram, G. (George)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690484	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1482	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma texanum		SPECIES	Ambystoma texanum (Matthes, 1855)	Ambystoma texanum		US	1 1/2 mi S of Harrod, Allen Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.6775	-83.9213							1929-03-31T00:00:00	31	3	1929	2431973	2431973	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1482			2012-01-01T00:00:00	CC_BY_4_0		Franks, R. W. (Roscoe W.)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690483	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1374	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	Washington Twp., Tuscarawas Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.2574	-81.4772							1930-08-17T00:00:00	17	8	1930	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1374			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690482	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1393	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	near Canfield, Mahoning Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	41.0251	-80.7609							1930-09-09T00:00:00	9	9	1930	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1393			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690481	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1518	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus fowleri		SPECIES	Bufo fowleri Hinckley, 1882	Bufo fowleri		US	White's Gulch, Liberty Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0799	-82.7398							1929-07-29T00:00:00	29	7	1929	5217042	2422905	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1518			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.), Thomas, J. (John) & Pontius			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690480	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__156	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Crystal Springs, Sugar Grove, Fairfield Co., Ohio	Ohio	PRESENT	19	5ffa575c-fcd4-4583-9611-545f67b04316	39.6265	-82.5485							1928-11-25T00:00:00	25	11	1928	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 156			2012-01-01T00:00:00	CC_BY_4_0		Trautman, M. B. (Milton Bernard) & Wolfram, G. (George)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690479	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1447	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea longicauda	longicauda	SUBSPECIES	Eurycea longicauda longicauda	Eurycea longicauda longicauda		US	Cat Run, McKean Twp., Licking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.1337	-82.5335							1932-05-25T00:00:00	25	5	1932	7193826	5218348	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1447			2012-01-01T00:00:00	CC_BY_4_0		Osburn, R. C. (Raymond Carroll)			2023-01-24T16:32:54.318Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690478	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1347	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	Near Rodney, Springfield, Gallia Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	38.8493	-82.304							1930-03-21T00:00:00	21	3	1930	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1347			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.318Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690477	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1353	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	Ritchie Ledges, Summit Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	41.2278	-81.5178							1929-09-07T00:00:00	7	9	1929	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1353			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Thomas, E. S. (Edward S.)			2023-01-24T16:32:54.318Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690476	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1296	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	Bowling Green Twp., Licking Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.9558	-82.3232							1931-05-03T00:00:00	3	5	1931	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1296			2012-01-01T00:00:00	CC_BY_4_0		Neiswender, M. D. (Mary D.)			2023-01-24T16:32:54.318Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861690475	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1331	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	2 mi. S of Malta, Malta Twp., Morgan Co., Ohio	Ohio	PRESENT	16	5ffa575c-fcd4-4583-9611-545f67b04316	39.6203	-81.8621							1930-04-12T00:00:00	12	4	1930	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 1331			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Hine, J. S. (James Stewart)			2023-01-24T16:32:54.317Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
